pass,pass_name,row_id,kind,phase,step_i,item_key,start_x,start_y,start_z,start_rx,start_ry,start_rz,send_x,send_y,send_z,send_rx,send_ry,send_rz,target_x,target_y,target_z,target_rx,target_ry,target_rz,meas_x,meas_y,meas_z,meas_rx,meas_ry,meas_rz,ex,ey,ez,err_xyz,erx,ery,erz,err_r
0,baseline,0,base,go_base,-1,base,121.0,9.2,247.5,179.55,-0.87,-89.99,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-64.0,263.0,-179.91,0.0,-0.26,0.0,1.0,0.0,1.0,0.09000000000000341,0.0,-0.2599999999999909,0.2751363298439446
0,baseline,1,pick,go_top,-1,pick_tray,170.0,-64.0,263.0,-179.91,0.0,-0.26,200.0,-65.0,150.0,-180.0,0.0,0.0,200.0,-65.0,150.0,-180.0,0.0,0.0,200.8,-63.8,149.0,-179.82,0.43,0.0,0.8000000000000114,1.2000000000000028,-1.0,1.7549928774784316,0.18000000000000682,0.4300000000000068,0.0,0.4661544808322755
0,baseline,2,pick,go_down,-1,pick_tray,200.8,-63.8,149.0,-179.82,0.43,0.0,200.0,-65.0,100.0,-180.0,0.0,0.0,200.0,-65.0,100.0,-180.0,0.0,0.0,201.3,-63.8,103.0,-179.82,-0.96,0.0,1.3000000000000114,1.2000000000000028,3.0,3.482814953453605,0.18000000000000682,-0.960000000000008,0.0,0.9767292357659915
0,baseline,3,pick,go_up,-1,pick_tray,201.3,-63.8,103.0,-179.82,-0.96,0.0,200.0,-65.0,150.0,-180.0,0.0,0.0,200.0,-65.0,150.0,-180.0,0.0,0.0,199.7,-63.8,146.8,-179.82,0.7,0.0,-0.30000000000001137,1.2000000000000028,-3.1999999999999886,3.43074335968168,0.18000000000000682,0.6999999999999886,0.0,0.7227724399836968
0,baseline,4,base,go_base,-1,base,199.7,-63.8,146.8,-179.82,0.7,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,169.6,-63.9,264.3,-179.82,-0.61,0.0,-0.4000000000000057,1.1000000000000014,1.3000000000000114,1.7492855684536006,0.18000000000000682,-0.6100000000000136,0.0,0.6360031446463288
0,baseline,5,move,go_top,-1,verify,169.6,-63.9,264.3,-179.82,-0.61,0.0,102.0,-230.0,200.0,-180.0,0.0,0.0,102.0,-230.0,200.0,-180.0,0.0,0.0,102.3,-229.9,196.5,-179.26,1.04,-0.16,0.29999999999999716,0.09999999999999432,-3.5,3.5142566781611153,0.7400000000000091,1.039999999999992,-0.1599999999999966,1.2863902984708784
0,baseline,6,move,go_down,-1,verify,102.3,-229.9,196.5,-179.26,1.04,-0.16,102.0,-230.0,150.0,-180.0,0.0,0.0,102.0,-230.0,150.0,-180.0,0.0,0.0,102.4,-230.0,153.3,178.87,-0.57,-0.17,0.4000000000000057,0.0,3.3000000000000114,3.324154027718944,-1.1299999999999955,-0.5699999999999932,-0.1699999999999875,1.2769886452118429
0,baseline,7,move,go_up,-1,verify,102.4,-230.0,153.3,178.87,-0.57,-0.17,102.0,-230.0,200.0,-180.0,0.0,0.0,102.0,-230.0,200.0,-180.0,0.0,0.0,102.7,-230.3,196.9,-179.62,0.64,-0.17,0.7000000000000028,-0.30000000000001137,-3.0999999999999943,3.1921779399024697,0.37999999999999545,0.6399999999999864,-0.1699999999999875,0.763478879865039
0,baseline,8,base,go_base,-1,base,102.7,-230.3,196.9,-179.62,0.64,-0.17,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,169.3,-65.5,264.9,-179.56,-0.97,0.0,-0.6999999999999886,-0.5,1.8999999999999773,2.0856653614613965,0.4399999999999977,-0.9699999999999989,0.0,1.0651291001564063
0,baseline,9,move,go_trash,-1,trash,169.3,-65.5,264.9,-179.56,-0.97,0.0,0.0,-150.0,200.0,-180.0,90.0,0.0,0.0,-150.0,200.0,-180.0,90.0,0.0,0.0,-149.7,201.2,140.14,88.68,-40.02,0.0,0.30000000000001137,1.1999999999999886,1.2369316876852898,-39.860000000000014,-1.3199999999999932,-40.02000000000001,56.499224773442705
0,baseline,10,base,go_base,-1,base,0.0,-149.7,201.2,140.14,88.68,-40.02,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,169.7,-66.2,260.8,179.65,1.14,-0.35,-0.30000000000001137,-1.2000000000000028,-2.1999999999999886,2.523885892824785,-0.35000000000002274,1.1399999999999864,-0.3499999999999943,1.242819375452435
0,baseline,11,move,go_pinky,-1,pinky,169.7,-66.2,260.8,179.65,1.14,-0.35,166.0,0.0,260.0,-180.0,0.0,0.0,166.0,0.0,260.0,-180.0,0.0,0.0,165.0,-0.3,260.6,-179.56,0.08,0.08,-1.0,-0.3,0.6000000000000227,1.204159457879241,0.4399999999999977,0.0800000000000125,0.0800000000000125,0.4543126676640241
0,baseline,12,base,go_base,-1,base,165.0,-0.3,260.6,-179.56,0.08,0.08,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-65.0,263.0,-180.0,0.0,0.0,170.0,-64.5,263.2,179.82,-0.17,-0.17,0.0,0.5,0.19999999999998863,0.5385164807134462,-0.18000000000006366,-0.1699999999999875,-0.1699999999999875,0.3003331483536481
0,baseline,13,base,go_base,0,sauce_base,170.0,-64.5,263.2,179.82,-0.17,-0.17,-61.0,-40.0,318.0,-120.0,0.0,-175.0,-61.0,-40.0,318.0,-120.0,0.0,-175.0,-61.2,-37.6,318.6,-118.52,-0.5,-175.0,-0.20000000000000284,2.3999999999999986,0.6000000000000227,2.4819347291981755,1.4800000000000182,-0.5,0.0,1.5621779668142979
0,baseline,14,sauce_pick,mustard,0,sauce,-61.2,-37.6,318.6,-118.52,-0.5,-175.0,-70.0,-250.0,160.0,-180.0,0.0,-90.0,-70.0,-250.0,160.0,-180.0,0.0,-90.0,-68.2,-250.7,161.5,-179.3,-0.62,-90.26,1.7999999999999972,-0.6999999999999886,1.5,2.4454038521274915,0.6999999999999886,-0.6200000000000045,-0.2599999999999909,0.9705668446840665
