pass,pass_name,row_id,kind,phase,step_i,item_key,start_x,start_y,start_z,start_rx,start_ry,start_rz,send_x,send_y,send_z,send_rx,send_ry,send_rz,target_x,target_y,target_z,target_rx,target_ry,target_rz,meas_x,meas_y,meas_z,meas_rx,meas_ry,meas_rz,ex,ey,ez,err_xyz,erx,ery,erz,err_r
0,baseline,68,pick,go_top,2,cheese,19.3,154.1,290.3,-149.29,-0.75,0.45,35.0,180.0,280.0,-145.0,0.0,0.0,35.0,180.0,280.0,-145.0,0.0,0.0,31.4,182.8,270.2,-149.45,0.26,0.47,-3.6000000000000014,2.800000000000012,-9.800000000000011,10.80925529349734,-4.449999999999989,0.2599999999999909,0.4699999999999988,4.482298517501918
0,baseline,69,pick,go_down,2,cheese,31.4,182.8,270.2,-149.45,0.26,0.47,35.0,180.0,160.0,-145.0,0.0,0.0,35.0,180.0,160.0,-145.0,0.0,0.0,32.1,179.4,151.1,-149.72,0.15,0.74,-2.8999999999999986,-0.5999999999999943,-8.900000000000006,9.379765455489816,-4.719999999999999,0.1500000000000056,0.7400000000000091,4.780010460239601
0,baseline,70,pick,go_up,2,cheese,32.1,179.4,151.1,-149.72,0.15,0.74,35.0,180.0,280.0,-145.0,0.0,0.0,35.0,180.0,280.0,-145.0,0.0,0.0,30.7,185.8,266.6,-149.98,0.18,0.58,-4.300000000000001,5.800000000000011,-13.399999999999975,15.221366561514754,-4.97999999999999,0.1800000000000068,0.5800000000000125,5.016891467831441
0,baseline,71,base,pick_base,2,cheese,30.7,185.8,266.6,-149.98,0.18,0.58,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.0,154.3,290.1,-149.37,-0.78,0.54,-1.0,4.300000000000011,-9.899999999999975,10.839741694339384,-4.3700000000000045,-0.7800000000000011,0.539999999999992,4.471789351031647
0,baseline,72,base,place_base,2,cheese,19.0,154.3,290.1,-149.37,-0.78,0.54,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.3,-16.8,191.5,-149.38,-1.32,-87.88,0.2999999999999971,3.1999999999999997,-8.5,9.087353850269064,-4.379999999999996,-1.3199999999999932,2.1200000000000045,5.041944069503346
0,baseline,73,place,go_top,2,cheese,125.3,-16.8,191.5,-149.38,-1.32,-87.88,181.0,-25.0,180.0,-145.0,0.0,-90.0,181.0,-25.0,180.0,-145.0,0.0,-90.0,179.8,-21.6,167.0,-151.17,-0.65,-88.75,-1.1999999999999886,3.3999999999999986,-13.0,13.49073756323204,-6.169999999999988,-0.6500000000000057,1.25,6.328815054968809
0,baseline,74,place,go_down,2,cheese,179.8,-21.6,167.0,-151.17,-0.65,-88.75,181.0,-25.0,140.0,-145.0,0.0,-90.0,181.0,-25.0,140.0,-145.0,0.0,-90.0,180.3,-21.5,131.8,-149.39,-0.35,-88.46,-0.6999999999999886,3.5,-8.199999999999989,8.943153806124537,-4.389999999999986,-0.3499999999999943,1.5400000000000205,4.665426025562932
0,baseline,75,place,go_up,2,cheese,180.3,-21.5,131.8,-149.39,-0.35,-88.46,181.0,-25.0,180.0,-145.0,0.0,-90.0,181.0,-25.0,180.0,-145.0,0.0,-90.0,180.9,-21.3,168.2,-149.73,-0.44,-88.45,-0.0999999999999943,3.6999999999999993,-11.800000000000011,12.366891282775969,-4.72999999999999,-0.4399999999999977,1.5500000000000114,4.996899038403711
0,baseline,76,base,pick_base,2,cheese,180.9,-21.3,168.2,-149.73,-0.44,-88.45,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,154.4,289.6,-149.51,-0.92,0.41,-0.8000000000000007,4.400000000000006,-10.399999999999975,11.320777358467906,-4.509999999999991,-0.9199999999999876,0.4099999999999966,4.621103764253719
0,baseline,77,base,pick_base,3,tomato,19.2,154.4,289.6,-149.51,-0.92,0.41,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.2,154.4,289.6,-149.51,-0.92,0.41,-0.8000000000000007,4.400000000000006,-10.399999999999975,11.320777358467906,-4.509999999999991,-0.9199999999999876,0.4099999999999966,4.621103764253719
0,baseline,78,pick,go_top,3,tomato,19.2,154.4,289.6,-149.51,-0.92,0.41,0.0,180.0,280.0,-145.0,0.0,0.0,0.0,180.0,280.0,-145.0,0.0,0.0,0.3,182.3,269.9,-149.53,-1.28,0.38,0.3,2.300000000000012,-10.100000000000025,10.36291464791641,-4.530000000000001,-1.2800000000000011,0.3799999999999954,4.722679324281929
0,baseline,79,pick,go_down,3,tomato,0.3,182.3,269.9,-149.53,-1.28,0.38,0.0,180.0,160.0,-145.0,0.0,0.0,0.0,180.0,160.0,-145.0,0.0,0.0,1.8,179.0,151.3,-149.61,-1.32,0.38,1.8,-1.0,-8.699999999999989,8.940357934669047,-4.610000000000014,-1.3199999999999932,0.3799999999999954,4.810291051485358
0,baseline,80,pick,go_up,3,tomato,1.8,179.0,151.3,-149.61,-1.32,0.38,0.0,180.0,280.0,-145.0,0.0,0.0,0.0,180.0,280.0,-145.0,0.0,0.0,-0.8,184.8,267.1,-149.85,-1.42,0.39,-0.8,4.800000000000011,-12.899999999999975,13.78731300870476,-4.849999999999994,-1.4199999999999875,0.3899999999999863,5.068629005954164
0,baseline,81,base,pick_base,3,tomato,-0.8,184.8,267.1,-149.85,-1.42,0.39,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,15.8,154.2,290.9,-148.89,-0.25,0.44,-4.199999999999999,4.199999999999989,-9.100000000000025,10.866922287382032,-3.8899999999999855,-0.25,0.4399999999999977,3.9227796267442674
0,baseline,82,base,place_base,3,tomato,15.8,154.2,290.9,-148.89,-0.25,0.44,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.3,-16.8,191.5,-149.38,-1.32,-87.88,0.2999999999999971,3.1999999999999997,-8.5,9.087353850269064,-4.379999999999996,-1.3199999999999932,2.1200000000000045,5.041944069503346
0,baseline,83,place,go_top,3,tomato,125.3,-16.8,191.5,-149.38,-1.32,-87.88,181.0,25.0,180.0,-145.0,0.0,-90.0,181.0,25.0,180.0,-145.0,0.0,-90.0,179.5,22.6,168.2,-150.22,-2.12,-89.34,-1.5,-2.3999999999999986,-11.800000000000011,12.134661099511607,-5.219999999999999,-2.1200000000000045,0.6599999999999966,5.672600814441291
0,baseline,84,place,go_down,3,tomato,179.5,22.6,168.2,-150.22,-2.12,-89.34,181.0,25.0,140.0,-145.0,0.0,-90.0,181.0,25.0,140.0,-145.0,0.0,-90.0,179.8,22.3,131.8,-149.33,-1.56,-89.54,-1.1999999999999886,-2.6999999999999997,-8.199999999999989,8.716077099245954,-4.3300000000000125,-1.5600000000000025,0.4599999999999795,4.625375660419389
0,baseline,85,place,go_up,3,tomato,179.8,22.3,131.8,-149.33,-1.56,-89.54,181.0,25.0,180.0,-145.0,0.0,-90.0,181.0,25.0,180.0,-145.0,0.0,-90.0,180.3,23.2,168.2,-149.62,-1.74,-89.36,-0.6999999999999886,-1.8000000000000007,-11.800000000000011,11.957006314291226,-4.6200000000000045,-1.740000000000009,0.6399999999999864,4.978112091948117
0,baseline,86,base,pick_base,3,tomato,180.3,23.2,168.2,-149.62,-1.74,-89.36,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.3,154.6,289.6,-149.38,-0.45,-0.95,-0.6999999999999993,4.599999999999994,-10.399999999999975,11.393419153177833,-4.379999999999996,-0.4499999999999886,-0.9499999999999886,4.504375650409269
0,baseline,87,base,pick_base,4,bread_w,19.3,154.6,289.6,-149.38,-0.45,-0.95,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.3,154.6,289.6,-149.38,-0.45,-0.95,-0.6999999999999993,4.599999999999994,-10.399999999999975,11.393419153177833,-4.379999999999996,-0.4499999999999886,-0.9499999999999886,4.504375650409269
0,baseline,88,pick,go_top,4,bread_w,19.3,154.6,289.6,-149.38,-0.45,-0.95,-35.0,180.0,280.0,-145.0,0.0,0.0,-35.0,180.0,280.0,-145.0,0.0,0.0,-34.6,182.1,269.7,-149.67,-1.93,0.5,0.3999999999999986,2.0999999999999943,-10.300000000000011,10.519505691808918,-4.669999999999988,-1.9300000000000068,0.5,5.077775103330189
0,baseline,89,pick,go_down,4,bread_w,-34.6,182.1,269.7,-149.67,-1.93,0.5,-35.0,180.0,160.0,-145.0,0.0,0.0,-35.0,180.0,160.0,-145.0,0.0,0.0,-32.3,179.1,151.9,-149.13,-1.63,0.45,2.700000000000003,-0.9000000000000057,-8.099999999999994,8.585452812752507,-4.129999999999996,-1.6299999999999957,0.4499999999999886,4.46276819922343
0,baseline,90,pick,go_up,4,bread_w,-32.3,179.1,151.9,-149.13,-1.63,0.45,-35.0,180.0,280.0,-145.0,0.0,0.0,-35.0,180.0,280.0,-145.0,0.0,0.0,-36.3,184.5,266.6,-149.91,-2.2,0.47,-1.2999999999999972,4.5,-13.399999999999975,14.195069566578368,-4.909999999999997,-2.1999999999999886,0.4699999999999988,5.400833269042835
0,baseline,91,base,pick_base,4,bread_w,-36.3,184.5,266.6,-149.91,-2.2,0.47,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,14.7,154.8,290.2,-149.14,-0.3,0.72,-5.300000000000001,4.800000000000011,-9.800000000000011,12.131364309095671,-4.139999999999986,-0.3000000000000113,0.7199999999999989,4.212837523570057
0,baseline,92,base,place_base,4,bread_w,14.7,154.8,290.2,-149.14,-0.3,0.72,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.3,-16.8,191.5,-149.38,-1.32,-87.88,0.2999999999999971,3.1999999999999997,-8.5,9.087353850269064,-4.379999999999996,-1.3199999999999932,2.1200000000000045,5.041944069503346
0,baseline,93,place,go_top,4,bread_w,125.3,-16.8,191.5,-149.38,-1.32,-87.88,181.0,75.0,180.0,-145.0,0.0,-90.0,181.0,75.0,180.0,-145.0,0.0,-90.0,180.2,71.5,167.6,-150.0,-3.06,-89.37,-0.8000000000000114,-3.5,-12.400000000000006,12.909298973995456,-5.0,-3.0600000000000023,0.6299999999999955,5.895803592386708
0,baseline,94,place,go_down,4,bread_w,180.2,71.5,167.6,-150.0,-3.06,-89.37,181.0,75.0,140.0,-145.0,0.0,-90.0,181.0,75.0,140.0,-145.0,0.0,-90.0,180.4,71.8,131.1,-149.33,-2.35,-89.41,-0.5999999999999943,-3.200000000000003,-8.900000000000006,9.47681381055891,-4.3300000000000125,-2.3499999999999943,0.5900000000000034,4.961804107378694
0,baseline,95,place,go_up,4,bread_w,180.4,71.8,131.1,-149.33,-2.35,-89.41,181.0,75.0,180.0,-145.0,0.0,-90.0,181.0,75.0,180.0,-145.0,0.0,-90.0,180.7,72.2,166.2,-149.88,-2.93,-89.38,-0.3000000000000113,-2.799999999999997,-13.800000000000011,14.084388520628089,-4.879999999999996,-2.930000000000007,0.6200000000000045,5.725705196742145
0,baseline,96,base,pick_base,4,bread_w,180.7,72.2,166.2,-149.88,-2.93,-89.38,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.4,154.3,289.8,-149.3,-0.41,-0.95,-0.6000000000000014,4.300000000000011,-10.199999999999989,11.085576214162252,-4.300000000000011,-0.4099999999999966,-0.9499999999999886,4.422736709323773
0,baseline,97,base,pick_base,5,bread_o,19.4,154.3,289.8,-149.3,-0.41,-0.95,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.4,154.3,289.7,-149.38,-0.45,-0.95,-0.6000000000000014,4.300000000000011,-10.300000000000011,11.177656283854873,-4.379999999999996,-0.4499999999999886,-0.9499999999999886,4.504375650409269
0,baseline,98,pick,go_top,5,bread_o,19.4,154.3,289.7,-149.38,-0.45,-0.95,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.5,182.2,267.5,-149.91,-3.01,0.67,-0.5,2.1999999999999886,-12.5,12.701968351401288,-4.909999999999997,-3.009999999999991,0.6699999999999875,5.798025525987264
0,baseline,99,pick,go_down,5,bread_o,-70.5,182.2,267.5,-149.91,-3.01,0.67,-70.0,180.0,160.0,-145.0,0.0,0.0,-70.0,180.0,160.0,-145.0,0.0,0.0,-67.2,179.2,150.8,-149.3,-2.5,0.61,2.799999999999997,-0.8000000000000114,-9.199999999999989,9.649870465451844,-4.300000000000011,-2.5,0.6100000000000136,5.011197461685192
0,baseline,100,pick,go_up,5,bread_o,-67.2,179.2,150.8,-149.3,-2.5,0.61,-70.0,180.0,280.0,-145.0,0.0,0.0,-70.0,180.0,280.0,-145.0,0.0,0.0,-72.1,184.0,266.7,-149.49,-2.81,0.59,-2.0999999999999943,4.0,-13.300000000000011,14.046351839534717,-4.490000000000009,-2.8100000000000023,0.5900000000000034,5.329568462830748
0,baseline,101,base,pick_base,5,bread_o,-72.1,184.0,266.7,-149.49,-2.81,0.59,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,15.5,153.9,293.1,-148.16,0.09,0.54,-4.5,3.9000000000000057,-6.899999999999977,9.114274518577972,-3.1599999999999966,0.0900000000000034,0.539999999999992,3.207070314165246
0,baseline,102,base,place_base,5,bread_o,15.5,153.9,293.1,-148.16,0.09,0.54,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.3,-16.8,191.5,-149.38,-1.32,-87.88,0.2999999999999971,3.1999999999999997,-8.5,9.087353850269064,-4.379999999999996,-1.3199999999999932,2.1200000000000045,5.041944069503346
0,baseline,103,place,go_top,5,bread_o,125.3,-16.8,191.5,-149.38,-1.32,-87.88,181.0,125.0,180.0,-145.0,0.0,-90.0,181.0,125.0,180.0,-145.0,0.0,-90.0,180.5,121.7,166.6,-149.87,-3.84,-88.88,-0.5,-3.299999999999997,-13.400000000000006,13.809417076763236,-4.8700000000000045,-3.8400000000000034,1.1200000000000043,6.302134559020466
0,baseline,104,place,go_down,5,bread_o,180.5,121.7,166.6,-149.87,-3.84,-88.88,181.0,125.0,140.0,-145.0,0.0,-90.0,181.0,125.0,140.0,-145.0,0.0,-90.0,180.6,121.7,130.2,-149.26,-3.04,-89.02,-0.4000000000000057,-3.299999999999997,-9.800000000000011,10.34842983258814,-4.259999999999991,-3.039999999999992,0.9800000000000182,5.324434242245829
0,baseline,105,place,go_up,5,bread_o,180.6,121.7,130.2,-149.26,-3.04,-89.02,181.0,125.0,180.0,-145.0,0.0,-90.0,181.0,125.0,180.0,-145.0,0.0,-90.0,181.2,122.6,165.1,-149.65,-3.62,-89.0,0.1999999999999886,-2.4000000000000057,-14.900000000000006,15.093376030563878,-4.650000000000006,-3.620000000000005,1.0,5.977198340359812
0,baseline,106,base,pick_base,5,bread_o,181.2,122.6,165.1,-149.65,-3.62,-89.0,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.6,154.1,290.3,-149.17,-0.23,-1.07,-0.3999999999999986,4.099999999999994,-9.699999999999989,10.538500842150166,-4.169999999999988,-0.2299999999999897,-1.0699999999999932,4.311229523001516
