pass,pass_name,row_id,kind,phase,step_i,item_key,start_x,start_y,start_z,start_rx,start_ry,start_rz,send_x,send_y,send_z,send_rx,send_ry,send_rz,target_x,target_y,target_z,target_rx,target_ry,target_rz,meas_x,meas_y,meas_z,meas_rx,meas_ry,meas_rz,ex,ey,ez,err_xyz,erx,ery,erz,err_r
0,baseline,47,base,place_base,-1,tray,121.4,9.3,244.5,177.42,-1.68,-90.05,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-16.2,191.7,-149.21,-0.74,-88.83,0.5,3.8000000000000007,-8.300000000000011,9.142209798511528,-4.210000000000008,-0.7400000000000091,1.170000000000016,4.431771654767439
0,baseline,48,tray,dump_empty_tray,-1,tray,125.5,-16.2,191.7,-149.21,-0.74,-88.83,172.0,200.0,200.0,-145.0,0.0,-45.0,172.0,200.0,200.0,-145.0,0.0,-45.0,174.7,197.9,183.5,-151.1,-1.1,-46.04,2.6999999999999886,-2.0999999999999943,-16.5,16.850816003980338,-6.099999999999994,-1.0999999999999943,-1.039999999999992,6.285029832864749
0,baseline,49,base,place_base,-1,tray,174.7,197.9,183.5,-151.1,-1.1,-46.04,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.8,-15.9,193.6,-148.07,-0.98,-87.63,0.7999999999999972,4.1,-6.400000000000006,7.642643521714202,-3.069999999999993,-0.9799999999999898,2.3700000000000045,4.00027499054752
0,baseline,50,base,pick_base,0,ham,125.8,-15.9,193.6,-148.07,-0.98,-87.63,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,20.4,152.6,291.8,-148.54,-0.18,-1.08,0.3999999999999986,2.5999999999999943,-8.199999999999989,8.611620056644382,-3.539999999999992,-0.1800000000000068,-1.0800000000000125,3.705455437594679
0,baseline,51,pick,go_top,0,ham,20.4,152.6,291.8,-148.54,-0.18,-1.08,105.0,180.0,280.0,-145.0,0.0,0.0,105.0,180.0,280.0,-145.0,0.0,0.0,104.9,184.7,265.6,-150.96,0.99,-1.08,-0.0999999999999943,4.699999999999989,-14.399999999999975,15.147937153289195,-5.960000000000008,0.9900000000000092,-1.0800000000000125,6.1374343173674895
0,baseline,52,pick,go_down,0,ham,104.9,184.7,265.8,-150.87,0.97,-1.08,105.0,180.0,150.0,-145.0,0.0,0.0,105.0,180.0,150.0,-145.0,0.0,0.0,103.7,180.1,140.6,-149.63,0.67,-0.67,-1.2999999999999972,0.0999999999999943,-9.400000000000006,9.489994731294644,-4.629999999999996,0.6699999999999875,-0.6699999999999875,4.725960219891818
0,baseline,53,pick,go_up,0,ham,103.7,180.1,140.6,-149.63,0.67,-0.67,105.0,180.0,280.0,-145.0,0.0,0.0,105.0,180.0,280.0,-145.0,0.0,0.0,105.4,187.5,263.7,-150.66,0.99,-0.84,0.4000000000000057,7.5,-16.30000000000001,17.947144619688125,-5.659999999999997,0.9900000000000092,-0.8400000000000034,5.807004391250276
0,baseline,54,base,pick_base,0,ham,105.4,187.5,263.7,-150.66,0.99,-0.84,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.7,153.9,292.2,-148.61,-0.77,0.19,-0.3000000000000007,3.9000000000000057,-7.800000000000011,8.725823743349405,-3.6100000000000136,-0.7700000000000102,0.1899999999999977,3.696092531309263
0,baseline,55,base,place_base,0,ham,19.7,153.9,292.2,-148.61,-0.77,0.19,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-16.9,191.7,-149.19,-1.49,-88.0,0.5,3.1000000000000014,-8.300000000000011,8.874119674649435,-4.189999999999998,-1.490000000000009,2.0,4.876084494756014
0,baseline,56,place,go_top,0,ham,125.5,-16.9,191.7,-149.19,-1.49,-88.0,165.0,-125.0,180.0,-145.0,0.0,-90.0,165.0,-125.0,180.0,-145.0,0.0,-90.0,166.2,-122.1,167.3,-150.21,1.56,-90.28,1.1999999999999886,2.9000000000000057,-12.699999999999989,13.082048769210411,-5.210000000000008,1.5600000000000025,-0.2800000000000011,5.445741455486121
0,baseline,57,place,go_down,0,ham,166.2,-122.1,167.3,-150.21,1.56,-90.28,165.0,-125.0,110.0,-145.0,0.0,-90.0,165.0,-125.0,110.0,-145.0,0.0,-90.0,165.6,-122.2,101.3,-149.38,1.21,-90.27,0.5999999999999943,2.799999999999997,-8.700000000000003,9.159148432032316,-4.379999999999996,1.210000000000008,-0.2699999999999818,4.552076449270154
0,baseline,58,place,go_up,0,ham,165.6,-122.2,101.3,-149.38,1.21,-90.27,165.0,-125.0,180.0,-145.0,0.0,-90.0,165.0,-125.0,180.0,-145.0,0.0,-90.0,167.0,-122.8,164.4,-150.45,1.61,-90.3,2.0,2.200000000000003,-15.599999999999994,15.880806024884247,-5.449999999999989,1.6100000000000136,-0.3000000000000113,5.690746875410988
0,baseline,59,base,pick_base,0,ham,167.0,-122.8,164.4,-150.45,1.61,-90.3,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.6,154.1,290.3,-149.18,-1.0,0.2,-0.3999999999999986,4.099999999999994,-9.699999999999989,10.538500842150166,-4.180000000000007,-1.0,0.1999999999999886,4.302603862778916
0,baseline,60,base,pick_base,1,lettuce,19.6,154.1,290.3,-149.18,-1.0,0.2,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.6,154.1,290.3,-149.18,-1.0,0.2,-0.3999999999999986,4.099999999999994,-9.699999999999989,10.538500842150166,-4.180000000000007,-1.0,0.1999999999999886,4.302603862778916
0,baseline,61,pick,go_top,1,lettuce,19.6,154.1,290.3,-149.18,-1.0,0.2,70.0,180.0,280.0,-145.0,0.0,0.0,70.0,180.0,280.0,-145.0,0.0,0.0,68.5,184.1,267.8,-150.11,-0.04,-0.53,-1.5,4.099999999999994,-12.199999999999989,12.957623238850545,-5.110000000000014,-0.039999999999992,-0.5300000000000011,5.137567517804524
0,baseline,62,pick,go_down,1,lettuce,68.5,184.1,267.8,-150.11,-0.04,-0.53,70.0,180.0,150.0,-145.0,0.0,0.0,70.0,180.0,150.0,-145.0,0.0,0.0,68.4,179.9,141.9,-149.23,-0.07,-0.33,-1.5999999999999943,-0.0999999999999943,-8.099999999999994,8.2571181413372,-4.22999999999999,-0.0699999999999931,-0.3300000000000125,4.243430216228367
0,baseline,63,pick,go_up,1,lettuce,68.4,179.9,141.9,-149.23,-0.07,-0.33,70.0,180.0,280.0,-145.0,0.0,0.0,70.0,180.0,280.0,-145.0,0.0,0.0,68.5,186.6,265.7,-150.2,-0.01,-0.41,-1.5,6.599999999999994,-14.300000000000011,15.820872289478864,-5.199999999999989,-0.0099999999999909,-0.4099999999999966,5.2161480040351496
0,baseline,64,base,pick_base,1,lettuce,68.5,186.6,265.7,-150.2,-0.01,-0.41,20.0,150.0,300.0,-145.0,0.0,0.0,20.0,150.0,300.0,-145.0,0.0,0.0,19.1,154.8,289.4,-149.51,-1.12,0.3,-0.8999999999999986,4.800000000000011,-10.600000000000025,11.670903992407812,-4.509999999999991,-1.1200000000000043,0.3000000000000113,4.656661894533459
0,baseline,65,base,place_base,1,lettuce,19.1,154.8,289.4,-149.51,-1.12,0.3,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.0,-20.0,200.0,-145.0,0.0,-90.0,125.5,-17.0,191.8,-149.08,-1.51,-88.05,0.5,3.0,-8.199999999999989,8.74585616163448,-4.0800000000000125,-1.509999999999991,1.9499999999999889,4.767494100678053
0,baseline,66,place,go_top,1,lettuce,125.5,-17.0,191.8,-149.08,-1.51,-88.05,165.0,-75.0,180.0,-145.0,0.0,-90.0,165.0,-75.0,180.0,-145.0,0.0,-90.0,165.2,-72.4,168.7,-150.33,0.14,-90.04,0.1999999999999886,2.5999999999999943,-11.300000000000011,11.596982366115771,-5.3300000000000125,0.1399999999999863,-0.0400000000000204,5.331988372080357
0,baseline,67,place,go_down,1,lettuce,165.2,-72.4,168.8,-150.25,0.14,-90.04,165.0,-75.0,110.0,-145.0,0.0,-90.0,165.0,-75.0,110.0,-145.0,0.0,-90.0,166.0,-72.4,103.7,-148.49,0.04,-90.04,1.0,2.5999999999999943,-6.299999999999997,6.888396039717804,-3.490000000000009,0.039999999999992,-0.0400000000000204,3.490458422614437
0,baseline,68,place,go_up,1,lettuce,166.0,-72.4,103.7,-148.49,0.04,-90.04,165.0,-75.0,180.0,-145.0,0.0,-90.0,165.0,-75.0,180.0,-145.0,0.0,-90.0,166.1,-72.4,167.6,-149.89,0.12,-90.04,1.0999999999999943,2.5999999999999943,-12.400000000000006,12.71731103653599,-4.889999999999986,0.1200000000000045,-0.0400000000000204,4.891635718243936
